timestamp,champion,X,Y
2025-01-11 11:10:05,Viktor,352,261
2025-01-11 11:10:05,Gragas,123,121
2025-01-11 11:10:05,Rengar,442,285
2025-01-11 11:10:05,Corki,485,490
2025-01-11 11:10:06,Nami,509,133
2025-01-11 11:10:06,Viktor,332,254
2025-01-11 11:10:06,Gragas,123,100
2025-01-11 11:10:06,Rengar,428,307
2025-01-11 11:10:06,Corki,535,53
2025-01-11 11:10:07,Nami,503,164
2025-01-11 11:10:07,Viktor,332,257
2025-01-11 11:10:07,Gragas,127,103
2025-01-11 11:10:07,Rengar,440,303
2025-01-11 11:10:07,Corki,529,92
2025-01-11 11:10:08,Nami,502,193
2025-01-11 11:10:08,Viktor,322,262
2025-01-11 11:10:08,Gragas,112,121
2025-01-11 11:10:08,Rengar,435,303
2025-01-11 11:10:08,Corki,527,125
2025-01-11 11:10:09,Nami,500,218
2025-01-11 11:10:09,Viktor,317,257
2025-01-11 11:10:09,Gragas,111,121
2025-01-11 11:10:09,Rengar,445,301
2025-01-11 11:10:09,Corki,526,153
2025-01-11 11:10:10,Nami,499,247
2025-01-11 11:10:10,Viktor,328,250
2025-01-11 11:10:10,Gragas,121,100
2025-01-11 11:10:10,Rengar,445,304
2025-01-11 11:10:10,Corki,523,183
2025-01-11 11:10:11,Nami,499,275
2025-01-11 11:10:11,Viktor,329,275
2025-01-11 11:10:11,Gragas,127,82
2025-01-11 11:10:11,Rengar,442,304
2025-01-11 11:10:11,Corki,518,209
2025-01-11 11:10:13,Nami,499,302
2025-01-11 11:10:13,Viktor,341,259
2025-01-11 11:10:13,Gragas,123,83
2025-01-11 11:10:13,Rengar,451,317
2025-01-11 11:10:13,Corki,517,235
2025-01-11 11:10:14,Nami,502,321
2025-01-11 11:10:14,Viktor,343,247
2025-01-11 11:10:14,Gragas,127,115
2025-01-11 11:10:14,Rengar,454,315
2025-01-11 11:10:14,Corki,515,259
2025-01-11 11:10:15,Nami,508,310
2025-01-11 11:10:15,Viktor,338,255
2025-01-11 11:10:15,Gragas,122,105
2025-01-11 11:10:15,Rengar,471,328
2025-01-11 11:10:15,Corki,511,286
2025-01-11 11:10:16,Nami,505,335
2025-01-11 11:10:16,Viktor,337,255
2025-01-11 11:10:16,Gragas,115,100
2025-01-11 11:10:16,Rengar,472,337
2025-01-11 11:10:16,Corki,511,304
2025-01-11 11:10:17,Nami,502,363
2025-01-11 11:10:17,Viktor,343,262
2025-01-11 11:10:17,Gragas,112,101
2025-01-11 11:10:17,Rengar,473,341
2025-01-11 11:10:17,Corki,508,333
2025-01-11 11:10:18,Nami,496,391
2025-01-11 11:10:18,Viktor,357,253
2025-01-11 11:10:18,Gragas,109,103
2025-01-11 11:10:18,Rengar,473,343
2025-01-11 11:10:18,Corki,505,353
2025-01-11 11:10:19,Nami,478,399
2025-01-11 11:10:19,Viktor,346,238
2025-01-11 11:10:19,Gragas,109,101
2025-01-11 11:10:19,Rengar,470,352
2025-01-11 11:10:19,Corki,500,387
2025-01-11 11:10:20,Nami,479,407
2025-01-11 11:10:20,Viktor,345,238
2025-01-11 11:10:20,Gragas,106,103
2025-01-11 11:10:20,Rengar,469,361
2025-01-11 11:10:20,Corki,499,399
2025-01-11 11:10:21,Nami,501,436
2025-01-11 11:10:21,Viktor,345,238
2025-01-11 11:10:21,Gragas,107,104
2025-01-11 11:10:21,Rengar,453,373
2025-01-11 11:10:21,Corki,499,399
2025-01-11 11:10:22,Nami,506,452
2025-01-11 11:10:22,Viktor,340,243
2025-01-11 11:10:22,Gragas,107,103
2025-01-11 11:10:22,Rengar,445,395
2025-01-11 11:10:22,Corki,499,399
2025-01-11 11:10:23,Nami,508,466
2025-01-11 11:10:23,Viktor,333,262
2025-01-11 11:10:23,Gragas,106,104
2025-01-11 11:10:23,Rengar,439,413
2025-01-11 11:10:23,Corki,499,399
2025-01-11 11:10:24,Nami,502,475
2025-01-11 11:10:24,Viktor,334,255
2025-01-11 11:10:24,Gragas,112,103
2025-01-11 11:10:24,Rengar,439,413
2025-01-11 11:10:24,Corki,499,399
2025-01-11 11:10:25,Nami,499,479
2025-01-11 11:10:25,Viktor,335,253
2025-01-11 11:10:25,Gragas,115,103
2025-01-11 11:10:25,Rengar,442,425
2025-01-11 11:10:25,Corki,499,399
2025-01-11 11:10:26,Nami,473,493
2025-01-11 11:10:26,Viktor,340,254
2025-01-11 11:10:26,Gragas,101,103
2025-01-11 11:10:26,Rengar,448,449
2025-01-11 11:10:26,Corki,499,399
2025-01-11 11:10:27,Nami,464,499
2025-01-11 11:10:27,Viktor,344,238
2025-01-11 11:10:27,Gragas,103,106
2025-01-11 11:10:27,Rengar,449,455
2025-01-11 11:10:27,Corki,449,467
2025-01-11 11:10:28,Nami,467,502
